                      Mag                                                   F  N clusters    N vorts        nvx        nvy        nvz  N strings  Max s str            <l string>                Correl
   -4691.4110520864969658     7224.7971347833718028        0.0000000000000000       3232        165        105        104        120          0          0        0.0000000000000000 113701.5793087720958283 116738.0742271638300736 121992.0627524125156924 118876.6371184223244200 113783.3399193146324251 120374.4586571507388726 120962.4440100968931802 126563.7575355603185017 126216.0073723803361645 126541.5860736629256280 128418.4960331245965790 127629.6539372513361741 119172.2550797728181351 123722.8039108654484153 123045.1275948506954592 114337.3617593579547247 121165.6927829991909675 116717.3011711584113073 121344.1133764628903009 123900.4195673636277206 118765.3091979312739568 114039.6991487686900655 119537.0923099705105415 121804.6943080595665378
    8155.9879220462362355     3082.2244569235585914        0.0000000000000000       6804        163        108        109        108          0          0        0.0000000000000000 143782.6340339073794894 139310.2853595380438492 139623.9263656487455592 140172.5167107970919460 134600.2654822855547536 136113.8068865425884724 134925.7714538314030506 140700.5290062543062959 135958.7904285614786204 129900.4672572928393492 139611.7448090412653983 143392.3393680251901969 139941.7040844745642971 140103.4885235766414553 136096.3690472236776259 136653.2172355089860503 132803.9743580362701323 137446.3905495962826535 139051.0652475223760121 131709.2959376513608731 137820.4452184670662973 136123.9636023596394807 138468.9651087298407219 140270.8895947927958332
    7329.8120491699291961    -4839.7025509753075312        0.0000000000000000       6925        176        130        116        106          0          0        0.0000000000000000 137273.3704989000107162 144582.5576114616706036 142507.8359552087495103 132614.5173028311692178 130323.1223014174320269 138468.0351620289729908 130406.9616794921166729 131733.3979060471465345 135665.5053302583401091 130692.9862041482119821 133000.4935476295358967 133213.5637494524708018 135435.7346057504473720 125420.0587549188348930 133929.5631831335485913 137987.1235152452718467 134789.9328510611667298 130558.8702263321465580 131084.9210937419557013 128311.1704892351990566 133844.2987928166112397 136448.9882558958779555 138071.3293720040819608 137202.8024940641771536
   -1238.3987662007371000     8607.0747785073908744        0.0000000000000000       9056        198        125        128        140          0          0        0.0000000000000000 137337.1149044139601756 137765.5484221898077521 133121.4404641175933648 135878.9640296479337849 136562.9136246707639657 141791.5625973645946942 139878.1466442458331585 137468.7128781497885939 134649.7459794383612461 135925.3459820132993627 140282.7315744491934311 130749.1195677018549759 139763.9290450528496876 137282.3472771942906547 126069.8968918986502104 123644.3419419051788282 117708.4908862280426547 124802.9813225803372916 129079.0010663296125131 119763.8447929353715153 134406.5007818364829291 138985.8087936786760110 133417.6256745112186763 134790.5566343152604531
   -2428.5108281520329001    -8510.4691850412618805        0.0000000000000000       9196        194        118        128        142          0          0        0.0000000000000000 137345.8147381094167940 134534.4625522075511981 135727.8522867305728141 135174.1862188617524225 134397.8988780530635267 130420.3277963128348347 133027.0235275893355720 131593.8423211144399829 139389.5296591100341175 135561.0719723524234723 131035.7217156436963705 135175.6913421290810220 138715.4410987471928820 141213.3572134930582251 139797.4390873133379500 137270.5045151675876696 143940.5766934588609729 144032.1834255697322078 146379.2756598347332329 137842.3339109634107444 135720.6427795419585891 132195.5212502254289575 136036.2607146287919022 133288.9638346085557714
   -1229.9056163256313994     8513.7990314113558270        0.0000000000000000       4253        191        136        120        124          0          0        0.0000000000000000 133593.7556571605091449 138213.2210330669477116 130862.3332324589573545 139940.2488429101358633 130131.2374705045076553 125301.3641818228643388 127722.1248567483853549 128501.7738687076780479 137947.1714877451595385 138297.4794019369583111 123249.4019830639153952 127712.8306587873812532 124284.4325989975041011 116897.5415963775740238 116340.7659043678868329 127712.4353783636470325 126650.3512026401440380 133778.4366476343129762 133098.4858983222511597 128767.3301317434234079 122970.0601598338253098 127733.8923499744414585 130306.5531652672652854 132290.9782960532465950
    8840.8697008652579825     -672.2267631116736766        0.0000000000000000       7675        192        122        142        119          0          0        0.0000000000000000 125588.6802700446714880 131994.3204748365678824 133054.9752661004313268 134295.1239901227236260 133381.9534151826810557 128529.1512746124790283 133143.2675241624529008 129542.1666456656384980 135613.4896811890357640 130093.3136559738049982 130264.7824044249864528 135088.9512375661579426 131620.4395935895154253 134436.5120309175690636 131835.1181103769049514 123926.4095749793632422 131777.2596998682420235 136486.3500458359194454 128490.4601698102778755 126425.5618151813105214 129159.4058375250897370 125617.4888374289876083 131291.1714688462961931 126194.0796042654401390
    5497.2000123905154396     6578.0818936029309043        0.0000000000000000       5827        170        110        114        116          0          0        0.0000000000000000 143573.0586097881605383 132867.3995063987968024 127615.0991944768466055 140614.1983690950728487 137800.7270740517124068 137645.7965275960159488 135782.3812250325572677 127710.0236927212099545 134334.7984740688698366 131134.8149563660263084 129669.0883868572127540 130730.0199097021104535 127974.7044398931320757 129155.0800239623058587 122036.0566324210813036 120671.6921779268595856 127093.7485676483338466 124726.2420108092483133 121495.3028817133890698 128027.0062526641268050 134798.3806716347753536 138694.1191787941788789 138364.8118399500090163 142719.1286090099893045
    4075.8599527184842373    -7664.7502276783934576        0.0000000000000000       6736        186        116        121        134          0          0        0.0000000000000000 141768.6955493590212427 141925.4366435749107040 133020.6673705218709074 135145.2650193753070198 133544.3785787225351669 133185.9183415237930603 139240.6823551982524805 135607.2942746734770481 138698.6897813845716882 131501.7895275192568079 132651.3371870159753598 128127.8917952683987096 125736.6406764960265718 132491.4199523994175252 134508.3366289205150679 137103.4296227328886744 139197.3012209417356644 135103.6405856742348988 143605.1924001951410901 140553.0251614370208699 139202.0678740367293358 128841.5603051142534241 137451.1795417348330375 134233.8126422985224053
    5748.8658616697684920    -6607.8869952929335341        0.0000000000000000       4158        171        122        114        106          0          0        0.0000000000000000 128231.1741430719994241 135558.1345049643132370 127461.7835466153919697 132689.3394857576640788 126544.5784873905649874 129891.9595438799588010 132557.5741933253011666 128408.8494407927937573 120754.3195298968930729 128106.9070720423769671 128209.8696563624544069 131180.7006469438201748 129649.4721999819739722 129448.9989396338642109 127350.1243243491626345 129610.3828885971161071 130719.1277917389088543 129717.2429709024727345 131794.6251754552940838 135067.4727335324278101 132732.1151511172647588 136597.4519131612323690 136274.3195878055994399 135511.0660384902148508
   -6597.2824624686973038    -5848.7603271343468805        0.0000000000000000       2455        191        124        122        136          0          0        0.0000000000000000 145476.5248074453556910 140024.0964665416977368 139750.7557004560658243 136364.5768548338674009 134846.6329584531777073 133876.5606917396071367 140469.2829546168795787 143610.5445464965596329 143283.5926014325232245 143042.3116487413062714 141524.6717050781589933 136324.6876570062013343 145512.5227357809199020 141602.1161823515431024 143608.4126850971370004 136730.1466714203706942 134590.7867705609533004 135940.8514057941501960 137005.3387169357738458 136642.9495971156866290 146085.0927883292315528 140178.0022363702300936 139406.6135051230376121 142782.6943730031198356
   -6826.4863771192003696     5771.3962643937329631        0.0000000000000000       9275        159        112        108         98          0          0        0.0000000000000000 141805.5379383740946651 140826.7965265089878812 143919.8284466195618734 141589.5590637755231000 136096.1416704756557010 139560.2218942679464817 141574.8632687208882999 142401.6750773425737862 140638.3989224737742916 139846.9793242220475804 137004.1083101445692591 134735.8483510547957849 137778.0956974189903121 137712.3359332229883876 141221.6541308493760880 145001.8263898406876251 148854.5672713354579173 133192.3857261672674213 138222.4037584852194414 135140.0241491264896467 133955.9969262020022143 138642.5628962333721574 140745.4268873919791076 134969.8735615915502422
   -6697.0600720792454013     5355.2588440218360120        0.0000000000000000       7892        246        182        158        152          0          0        0.0000000000000000 124284.3493845634220634 124931.4773154434515163 118075.9402040569839301 126933.1231599891762016 123268.2967400984780397 126538.3303609722352121 119077.8846812437695917 125522.3780991150124464 121101.7765581916319206 128452.4446618313086219 126516.1844507670321036 131309.2552012114028912 117028.0909749481943436 118297.4503700631612446 120973.4159302360931179 121184.2435220135666896 122455.2819507870299276 122769.0508568873046897 116640.2033460439997725 129644.8382946916244691 125541.2647986322990619 126335.1792115581338294 129203.8292544579599053 123243.9996128574712202
